canonicalPostId,canonicalUrl,creatorId,creator,creatorProfileUrl,cohort,sizeCell,followerCount,publishedAt,publicInteractions,radarPanel,decisionPanel,strictPanel,automatedFeatureVersion,hook,job,proof,artifact,contentClass,problemFamily,cta,nativeFormat,usesNumber,usesQuestion,operationalInputs,operationalSteps,operationalOutput,operationalValidation,ddNews,ddPromotion,ddPersonalAuthority,ddCommentGate,ddEvergreen,captionChars,captionWords,lineCount,paragraphCount,bulletLineCount,questionCount,firstLineChars,firstLineHasQuestion,firstLineHasNumber,urlPresent,numericExpressionPresent,sourceTermPresent,artifactTermPresent,endingQuestion,creatorMedianInteractions,responseRatio,logResponseLift,creatorPercentile,heuristicSignalFlag,strongestPanel
LI-7467643115722690562,https://www.linkedin.com/posts/sarahbarneshumphrey_somewhere-on-your-phone-theres-a-note-a-activity-7467643115722690562-fjwi,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-02T18:27:40.888Z,40,true,true,true,aofa-2026-07-28-v1,H9,J1,P3,AR0,K3,PB12,C6,F2_static_image,true,true,false,false,false,false,false,false,false,false,true,879,153,27,14,2,2,114,false,false,false,true,false,false,false,58,0.6949152542372882,-0.36396537720141175,0.22916666666666666,false,strict
LI-7468034825975812096,https://www.linkedin.com/posts/sarahbarneshumphrey_letstalksupplychain-thoughtsandcoffee-supplychain-activity-7468034825975812096-Dfjc,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-03T20:24:11.890Z,41,true,true,true,aofa-2026-07-28-v1,H9,J1,P4,AR4,K8,PB3,C2,F5_video,true,true,false,false,false,false,true,false,false,false,false,1860,297,38,19,0,1,52,true,false,false,true,false,false,false,58,0.711864406779661,-0.3398678256223513,0.2916666666666667,false,strict
LI-7468396710642339841,https://www.linkedin.com/posts/sarahbarneshumphrey_excited-to-be-moderating-a-webinar-on-june-activity-7468396710642339841-n1sv,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-04T20:22:11.918Z,31,true,true,true,aofa-2026-07-28-v1,H2,J1,P4,AR0,K8,PB12,C2,F2_static_image,true,false,false,false,false,false,false,true,false,false,false,711,117,15,8,0,0,90,false,true,true,true,false,false,false,58,0.5423728813559322,-0.6118015411059932,0.0625,false,strict
LI-7469811584203116544,https://www.linkedin.com/posts/sarahbarneshumphrey_a-simple-framework-for-creating-a-learning-activity-7469811584203116544-y14e,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-08T18:04:24.062Z,55,true,true,true,aofa-2026-07-28-v1,H4,J4,P6,AR4,K1,PB9,C6,F2_static_image,false,true,false,false,true,false,false,false,true,false,true,1348,236,25,13,1,2,88,false,false,false,false,false,true,true,58,0.9491525423728814,-0.05218575317057006,0.4375,false,strict
LI-7470454064850493440,https://www.linkedin.com/posts/sarahbarneshumphrey_lipedemaawarenessmonth-activity-7470454064850493440-NPcR,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-10T12:37:23.385Z,362,true,true,true,aofa-2026-07-28-v1,H2,J1,P0,AR0,K2,PB12,C6,F3_multi_image,true,true,false,false,true,false,false,false,true,false,true,1183,206,30,15,0,1,58,false,true,false,true,false,false,false,58,6.1525423728813555,1.8168653903591307,0.9791666666666666,true,strict
LI-7470565974249988096,https://www.linkedin.com/posts/sarahbarneshumphrey_letstalksupplychain-thoughtsandcoffee-supplychain-activity-7470565974249988096-TDkB,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-10T20:02:04.665Z,56,true,true,true,aofa-2026-07-28-v1,H9,J1,P2,AR4,K5,PB5,C0,F5_video,true,false,false,false,false,false,true,false,false,false,false,1619,261,25,13,0,0,76,false,false,false,true,true,false,false,58,0.9661016949152542,-0.03448617607116944,0.4791666666666667,false,strict
LI-7471274411938168833,https://www.linkedin.com/posts/sarahbarneshumphrey_be-honest-have-you-ever-convinced-yourself-activity-7471274411938168833-PR3l,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-12T18:57:09.372Z,15,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR0,K6,PB9,C6,F1_text_only,false,true,false,false,false,false,false,false,false,false,true,905,151,19,9,0,2,88,true,false,false,false,false,false,true,58,0.2711864406779661,-1.3049487216659386,0.020833333333333332,false,strict
LI-7472349056678334464,https://www.linkedin.com/posts/sarahbarneshumphrey_eight-years-of-building-something-has-a-way-activity-7472349056678334464-ydEk,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-15T18:07:24.644Z,76,true,true,true,aofa-2026-07-28-v1,H9,J8,P0,AR0,K7,PB12,C7,F2_static_image,true,false,false,false,false,false,false,false,false,false,true,941,165,17,9,0,0,88,false,false,true,true,false,false,false,58,1.305084745762712,0.2662679779479644,0.6875,false,strict
LI-7473152335536390144,https://www.linkedin.com/posts/sarahbarneshumphrey_letstalksupplychain-thoughtsandcoffee-supplychainresilience-activity-7473152335536390144-xt-j,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-17T23:19:21.248Z,60,true,true,true,aofa-2026-07-28-v1,H2,J3,P0,AR0,K3,PB10,C2,F5_video,true,true,false,false,false,false,false,false,false,false,true,1163,188,21,11,0,1,100,false,false,false,true,false,false,false,58,1.0338983050847457,0.03333642026759165,0.5416666666666666,false,strict
LI-7473483596679479296,https://www.linkedin.com/posts/sarahbarneshumphrey_in-my-early-20s-i-was-part-of-a-sting-operation-activity-7473483596679479296-hc2j,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-18T21:15:40.059Z,127,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB3,C7,F2_static_image,true,false,false,false,false,false,false,false,false,false,true,1253,218,28,14,0,0,49,false,true,false,true,false,false,false,58,2.169491525423729,0.7744928200138972,0.9375,true,strict
LI-7474876826360877058,https://www.linkedin.com/posts/sarahbarneshumphrey_samsarabeyond2026-activity-7474876826360877058-GK12,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-22T17:31:51.900Z,82,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB12,C6,F2_static_image,true,true,false,false,false,false,false,false,false,false,true,370,62,11,6,0,1,46,false,true,false,true,false,false,false,58,1.4067796610169492,0.34130316389087856,0.7291666666666666,false,strict
LI-7475547759270617089,https://www.linkedin.com/posts/sarahbarneshumphrey_you-cant-connect-the-dots-looking-forward-activity-7475547759270617089-NkiW,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-24T13:57:54.771Z,65,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR0,K3,PB12,C6,F6_link_article,false,true,false,false,false,false,false,false,false,false,true,972,171,22,11,0,3,60,false,false,false,false,false,false,false,58,1.11864406779661,0.11211729812070548,0.6458333333333334,false,strict
LI-7475889791608471552,https://www.linkedin.com/posts/sarahbarneshumphrey_i-recently-heard-about-a-data-issue-fedex-activity-7475889791608471552-SW7c,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-25T12:37:01.635Z,54,true,true,true,aofa-2026-07-28-v1,H2,J1,P4,AR0,K5,PB3,C0,F2_static_image,false,false,false,false,false,false,false,false,false,false,true,880,154,19,10,1,0,48,false,false,true,false,true,false,false,58,0.9322033898305084,-0.07020425867324853,0.3958333333333333,false,strict
LI-7476258831912808448,https://www.linkedin.com/posts/sarahbarneshumphrey_letstalksupplychain-thoughtsandcoffee-trucking-activity-7476258831912808448-GXws,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-26T13:03:27.700Z,32,true,true,true,aofa-2026-07-28-v1,H9,J1,P2,AR2,K2,PB3,C2,F5_video,true,false,true,false,true,false,false,false,false,false,true,1936,313,31,16,0,0,114,false,false,false,true,true,true,false,58,0.559322033898305,-0.5810298824392395,0.10416666666666667,false,strict
LI-7477405710973321217,https://www.linkedin.com/posts/sarahbarneshumphrey_samsarabeyond2026-activity-7477405710973321217-mhlX,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-06-29T17:00:44.976Z,107,true,true,true,aofa-2026-07-28-v1,H8,J4,P4,AR0,K6,PB9,C6,F3_multi_image,false,true,false,false,false,false,false,false,false,false,true,757,131,20,10,0,3,42,false,false,false,false,false,false,false,58,1.8305084745762712,0.6045937832185002,0.8125,true,strict
LI-7478554061601050624,https://www.linkedin.com/posts/sarahbarneshumphrey_supplychain-reverselogistics-returnsmanagement-activity-7478554061601050624-9bod,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-07-02T21:03:53.101Z,39,true,true,true,aofa-2026-07-28-v1,H1,J3,P2,AR0,K4,PB3,C0,F5_video,true,false,false,true,true,false,false,false,false,false,true,1223,208,25,13,0,0,30,false,false,false,true,true,false,false,58,0.6779661016949152,-0.38865798979178345,0.1875,false,strict
LI-7478846299111370752,https://www.linkedin.com/posts/sarahbarneshumphrey_just-a-reminder-that-you-dont-need-to-earn-activity-7478846299111370752-h_sh,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-07-03T16:25:07.953Z,109,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR0,K3,PB12,C0,F2_static_image,true,false,false,false,false,false,false,false,false,false,true,283,52,11,5,0,0,64,false,false,false,true,false,false,false,58,1.8644067796610169,0.6229429218866969,0.8541666666666666,true,strict
LI-7479931925638533120,https://www.linkedin.com/posts/sarahbarneshumphrey_someone-on-your-team-is-probably-censoring-activity-7479931925638533120-D8ry,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-07-06T16:19:01.487Z,37,true,true,true,aofa-2026-07-28-v1,H9,J3,P1,AR0,K4,PB9,C6,F2_static_image,false,true,false,false,false,false,false,false,false,false,true,1522,265,33,15,0,1,64,false,false,false,false,false,false,false,58,0.6440677966101694,-0.43995128417933405,0.14583333333333334,false,strict
LI-7480636701544210432,https://www.linkedin.com/posts/sarahbarneshumphrey_fun-fact-the-most-downloaded-episode-ive-activity-7480636701544210432-C4Vq,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-07-08T14:59:33.157Z,94,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB6,C6,F2_static_image,true,true,false,false,false,false,false,false,false,false,true,1075,186,24,12,0,2,97,false,false,false,true,false,false,true,58,1.6101694915254237,0.47633944769482106,0.7708333333333334,true,strict
LI-7480990332122300416,https://www.linkedin.com/posts/sarahbarneshumphrey_taylor-swift-and-travis-kelce-got-married-activity-7480990332122300416-ZMoa,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-07-09T14:24:45.257Z,115,true,true,true,aofa-2026-07-28-v1,H9,J4,P4,AR0,K1,PB3,C6,F2_static_image,true,true,false,false,false,false,false,false,false,false,true,1347,226,28,13,1,5,163,false,false,false,true,false,false,true,58,1.9661016949152543,0.6760527472006448,0.8958333333333334,true,strict
LI-7481082523465232385,https://www.linkedin.com/posts/sarahbarneshumphrey_letstalksupplychain-thoughtsandcoffee-procurement-activity-7481082523465232385-RVSU,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-07-09T20:31:05.386Z,60,true,true,true,aofa-2026-07-28-v1,H9,J3,P6,AR4,K1,PB4,C2,F5_video,true,true,false,false,true,false,false,false,false,false,true,1634,264,27,13,0,1,89,true,false,false,true,false,true,false,58,1.0338983050847457,0.03333642026759165,0.5416666666666666,false,strict
LI-7482491006182064129,https://www.linkedin.com/posts/sarahbarneshumphrey_youll-never-out-spend-amazon-but-you-can-activity-7482491006182064129-t9GO,PLN-X3,Sarah Barnes-Humphrey,https://www.linkedin.com/in/sarahbarneshumphrey,planning_logistics,established_20k_plus,56040,2026-07-13T17:47:53.834Z,49,true,true,true,aofa-2026-07-28-v1,H9,J2,P4,AR0,K3,PB10,C1,F2_static_image,true,true,false,false,false,false,false,false,false,false,true,909,151,18,7,0,1,68,false,false,false,true,false,false,true,58,0.847457627118644,-0.16551443847757374,0.3541666666666667,false,strict
LI-7472998990876147713,https://www.linkedin.com/posts/wilsondemand_recap-another-fantastic-ascm-ibf-best-activity-7472998990876147713-Bke_,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-06-17T13:10:01.032Z,88,true,false,false,aofa-2026-07-28-v1,H9,J7,P4,AR0,K2,PB1,C2,F2_static_image,false,false,false,true,true,false,true,false,false,false,false,1719,272,22,11,0,0,78,false,false,false,false,false,false,false,43,2.022727272727273,0.7044467358138786,0.7727272727272727,true,radar
LI-7473360120886870016,https://www.linkedin.com/posts/wilsondemand_amazing-opportunity-and-spectacular-sights-activity-7473360120886870016-sUUJ,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-06-18T13:05:01.136Z,40,true,false,false,aofa-2026-07-28-v1,H9,J5,P0,AR0,K6,PB9,C0,F3_multi_image,true,false,false,false,false,false,true,false,false,false,false,1534,245,15,8,0,0,69,false,false,false,true,false,false,false,43,0.9318181818181818,-0.07061756721395307,0.4090909090909091,false,radar
LI-7474809671925620736,https://www.linkedin.com/posts/wilsondemand_next-stop-montreal-for-the-46th-international-activity-7474809671925620736-cFiY,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-06-22T13:05:01.035Z,90,true,false,false,aofa-2026-07-28-v1,H9,J3,P5,AR0,K3,PB1,C0,F3_multi_image,true,false,false,false,false,false,false,false,false,false,true,1551,254,15,8,0,0,166,false,true,false,true,false,false,false,43,2.0681818181818183,0.7266698725985887,0.9545454545454546,true,radar
LI-7475539568373420032,https://www.linkedin.com/posts/wilsondemand_i-was-trying-to-think-of-what-to-post-today-activity-7475539568373420032-oRsM,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-06-24T13:25:21.909Z,89,true,false,false,aofa-2026-07-28-v1,H7,J7,P0,AR0,K3,PB12,C7,F2_static_image,false,false,false,false,false,false,true,false,false,false,false,429,82,5,3,0,0,154,false,false,false,false,false,false,false,43,2.0454545454545454,0.715620036412004,0.8636363636363636,true,radar
LI-7477707013959950339,https://www.linkedin.com/posts/wilsondemand_trust-me-your-sopibp-and-business-process-activity-7477707013959950339-gyHo,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-06-30T12:58:01.206Z,44,true,false,false,aofa-2026-07-28-v1,H2,J7,P0,AR0,K5,PB1,C0,F6_link_article,false,true,false,true,true,false,false,false,false,false,true,913,150,17,9,0,1,72,false,false,true,false,false,false,false,43,1.0227272727272727,0.022472855852058604,0.5909090909090909,false,radar
LI-7478058085404688385,https://www.linkedin.com/posts/wilsondemand_cultural-complexities-in-global-sop-regional-activity-7478058085404688385-R2vA,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-07-01T12:13:03.161Z,10,true,false,false,aofa-2026-07-28-v1,H9,J4,P2,AR0,K3,PB1,C0,F6_link_article,false,true,false,false,false,false,false,false,false,false,true,1260,199,16,8,0,2,55,true,false,true,false,true,false,false,43,0.25,-1.3862943611198904,0.09090909090909091,false,radar
LI-7478432761620410368,https://www.linkedin.com/posts/wilsondemand_just-wrapped-up-a-fantastic-week-in-montreal-activity-7478432761620410368-G8mz,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-07-02T13:01:52.932Z,85,true,false,false,aofa-2026-07-28-v1,H2,J8,P2,AR0,K7,PB6,C7,F3_multi_image,true,false,false,false,false,true,false,false,false,false,true,1736,290,17,9,0,0,111,false,true,false,true,true,false,false,43,1.9545454545454546,0.6701576623352463,0.6818181818181818,false,radar
LI-7480251792212250625,https://www.linkedin.com/posts/wilsondemand_beyond-borders-cultural-complexity-in-global-activity-7480251792212250625-uZY4,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-07-07T13:30:03.621Z,10,true,false,false,aofa-2026-07-28-v1,H9,J4,P0,AR0,K1,PB9,C1,F6_link_article,true,false,false,false,true,false,false,true,false,false,false,1452,228,18,9,0,0,63,false,false,true,true,false,false,false,43,0.25,-1.3862943611198904,0.09090909090909091,false,radar
LI-7480614204601720832,https://www.linkedin.com/posts/wilsondemand_supply-demand-planning-immersive-training-activity-7480614204601720832-Kfea,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-07-08T13:30:09.468Z,26,true,false,false,aofa-2026-07-28-v1,H9,J4,P0,AR0,K8,PB1,C2,F6_link_article,true,false,false,false,false,false,false,true,false,false,false,1096,169,13,7,0,0,153,false,false,true,true,false,false,false,43,0.6136363636363636,-0.4883527679139319,0.22727272727272727,false,radar
LI-7480972491222568960,https://www.linkedin.com/posts/wilsondemand_highlight-of-last-weeks-isf2026-wasnt-just-activity-7480972491222568960-kgOY,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-07-09T13:13:51.655Z,43,true,false,false,aofa-2026-07-28-v1,H9,J8,P2,AR3,K7,PB1,C0,F3_multi_image,false,false,false,false,false,false,false,false,false,false,true,1039,152,11,6,0,0,174,false,true,false,false,true,false,false,43,1,0,0.5,false,radar
LI-7482788532185534466,https://www.linkedin.com/posts/wilsondemand_lifework-search-demand-planning-sop-activity-7482788532185534466-W3iu,PLN-X4,Eric Wilson,https://www.linkedin.com/in/wilsondemand,planning_logistics,established_20k_plus,23043,2026-07-14T13:30:09.561Z,39,true,false,false,aofa-2026-07-28-v1,H9,J5,P2,AR2,K5,PB9,C2,F6_link_article,false,true,false,false,false,false,false,true,false,false,false,1211,203,14,7,0,5,111,true,false,true,false,true,false,false,43,0.9090909090909091,-0.09531017980432477,0.3181818181818182,false,radar
