provenance_id,record_id,source_type,source_reference,collected_at,access_method,read_only,observation_scope,limitations,confidence
PV-00068,LI-7473675973541044225,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7473675973541044225,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00069,LI-7473713722864345088,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7473713722864345088,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00070,LI-7473706223436021760,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7473706223436021760,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00071,LI-7472981597550448640,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7472981597550448640,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00072,LI-7472981393153806337,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7472981393153806337,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00073,LI-7471558253995393024,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7471558253995393024,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00074,LI-7472611467901542400,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7472611467901542400,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00075,LI-7472256668203036672,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7472256668203036672,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00076,LI-7471531823718682624,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7471531823718682624,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00077,LI-7471774528260714496,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7471774528260714496,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00078,LI-7471169468409483265,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7471169468409483265,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00079,LI-7471169532758355968,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7471169532758355968,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00080,LI-7470744054700589057,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7470744054700589057,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00081,LI-7470791983784067072,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7470791983784067072,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00082,LI-7470414535900876800,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7470414535900876800,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00083,LI-7470452718818586625,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7470452718818586625,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
PV-00084,LI-7470067172392947714,linkedin_live_saved_collection,https://www.linkedin.com/feed/update/urn:li:activity:7470067172392947714,2026-08-02T18:05:05.577Z,"logged-in LinkedIn browser, read-only",true,"Saved membership, author, relative age, caption text, activity ID when linked, and image-preview presence.","Intentionally curated reference set, not a random sample. Saved-list cards did not expose impressions or engagement counts. Seventeen text-only rows lacked activity URLs.",high for visible fields; unavailable for performance
